datetime,lat,long,n_satellites,temp_C,rh,CO2_ppm,particles03um,particles05um,particles10um,particles25um,particles50um,particles100um
10/28/2024_19:07:38,40.791794,-73.948822,5,15.4,36,519,639,188,21,1,0,0
10/28/2024_19:07:43,40.791824,-73.948822,6,15.4,36.1,522,591,176,13,1,0,0
10/28/2024_19:07:48,40.791824,-73.948853,6,15.5,36.1,521,567,170,12,0,0,0
10/28/2024_19:07:53,40.791824,-73.948853,6,15.5,36.1,521,585,173,12,0,0,0
10/28/2024_19:07:58,40.791824,-73.948853,6,15.6,36.1,522,594,181,17,1,1,0
10/28/2024_19:08:03,40.791824,-73.948853,7,15.7,35.9,521,555,167,14,1,1,0
10/28/2024_19:08:08,40.791824,-73.948853,7,15.7,35.9,522,525,154,17,1,1,0
10/28/2024_19:08:13,40.791824,-73.948853,7,15.8,35.8,530,543,164,14,1,1,0
10/28/2024_19:08:18,40.79187,-73.948822,7,15.8,35.7,529,582,181,13,0,0,0
10/28/2024_19:08:23,40.791916,-73.948792,7,15.8,35.7,530,663,206,16,1,1,0
10/28/2024_19:08:28,40.791946,-73.948761,7,15.6,35.8,535,594,181,17,1,1,0
10/28/2024_19:08:33,40.791992,-73.948761,7,15.5,35.9,534,576,174,16,1,1,0
10/28/2024_19:08:38,40.792023,-73.94873,7,15.3,36.1,534,489,148,10,0,0,0
10/28/2024_19:08:43,40.792068,-73.9487,7,15.1,36.3,528,528,160,8,0,0,0
10/28/2024_19:08:48,40.792114,-73.948669,7,15,36.3,517,480,147,8,0,0,0
10/28/2024_19:08:53,40.79216,-73.9487,6,15,36.4,514,504,158,9,0,0,0
10/28/2024_19:08:58,40.792206,-73.948669,6,14.8,36.5,514,459,140,8,0,0,0
10/28/2024_19:09:03,40.792206,-73.948669,6,14.8,36.6,517,429,132,7,0,0,0
10/28/2024_19:09:08,40.792252,-73.948669,7,14.8,36.7,526,501,151,9,0,0,0
10/28/2024_19:09:13,40.792313,-73.948639,7,14.9,36.7,523,558,162,13,0,0,0
10/28/2024_19:09:18,40.792374,-73.948639,7,14.9,36.8,507,660,194,16,0,0,0
10/28/2024_19:09:23,40.792404,-73.948639,7,15,36.8,479,705,204,11,0,0,0
10/28/2024_19:09:28,40.792465,-73.948669,7,14.9,36.7,495,636,189,7,1,1,0
10/28/2024_19:09:33,40.79248,-73.948639,7,14.9,36.8,495,585,172,9,1,1,0
10/28/2024_19:09:38,40.792511,-73.948608,7,14.9,36.7,495,606,178,6,1,1,0
10/28/2024_19:09:43,40.792557,-73.948547,7,14.9,36.7,493,588,169,5,0,0,0
10/28/2024_19:09:48,40.792603,-73.948547,7,14.9,36.8,497,564,164,5,1,1,0
10/28/2024_19:09:53,40.792633,-73.948456,7,14.9,36.8,496,582,166,9,1,1,0
10/28/2024_19:09:58,40.792648,-73.948425,7,15,36.7,497,609,179,9,1,1,0
10/28/2024_19:10:03,40.792679,-73.948395,7,15.1,36.7,498,645,192,14,1,1,0
10/28/2024_19:10:08,40.792725,-73.948364,7,15.2,36.7,496,687,206,18,0,0,0
10/28/2024_19:10:13,40.792755,-73.948334,6,15.2,36.7,488,597,183,15,0,0,0
10/28/2024_19:10:18,40.792786,-73.948303,6,15.3,36.6,488,579,175,19,0,0,0
10/28/2024_19:10:23,40.792801,-73.948273,6,15.4,36.5,487,492,144,12,0,0,0
10/28/2024_19:10:28,40.792831,-73.948273,6,15.5,36.5,484,504,149,19,1,1,0
10/28/2024_19:10:33,40.792908,-73.948181,6,15.5,36.4,482,474,137,15,1,1,0
10/28/2024_19:10:38,40.792953,-73.94812,6,15.5,36.3,483,543,156,13,1,1,0
10/28/2024_19:10:43,40.792999,-73.94812,7,15.5,36.3,478,534,150,7,0,0,0
10/28/2024_19:10:48,40.793045,-73.94812,7,15.6,36.3,477,522,151,7,0,0,0
10/28/2024_19:10:53,40.793076,-73.94812,7,15.7,36.3,479,474,130,3,0,0,0
10/28/2024_19:10:58,40.793091,-73.948151,7,15.7,36.3,471,507,146,2,1,0,0
10/28/2024_19:11:03,40.793091,-73.948151,7,15.7,36.2,472,543,157,2,1,0,0
10/28/2024_19:11:08,40.793091,-73.948151,7,15.7,36.2,470,558,164,3,1,0,0
10/28/2024_19:11:13,40.793091,-73.948151,7,15.8,36.1,466,549,159,7,0,0,0
10/28/2024_19:11:18,40.793121,-73.94812,7,15.9,36,514,618,184,13,0,0,0
10/28/2024_19:11:23,40.793167,-73.94809,7,15.9,35.9,512,705,211,26,0,0,0
10/28/2024_19:11:28,40.793213,-73.948059,7,15.8,36,500,747,232,31,0,0,0
10/28/2024_19:11:33,40.793243,-73.948059,7,15.8,36,455,705,220,31,0,0,0
10/28/2024_19:11:38,40.793289,-73.947998,7,15.7,36,462,609,189,20,0,0,0
10/28/2024_19:11:43,40.79335,-73.947937,6,15.8,35.9,487,558,170,21,1,0,0
10/28/2024_19:11:48,40.793411,-73.947906,6,15.9,35.9,485,642,195,17,1,0,0
10/28/2024_19:11:53,40.793472,-73.947845,6,15.8,35.9,483,693,206,19,1,0,0
10/28/2024_19:11:58,40.793518,-73.947815,5,15.8,35.9,475,723,216,15,1,0,0
10/28/2024_19:12:03,40.793518,-73.947754,6,15.8,35.9,474,699,212,14,1,0,0
10/28/2024_19:12:08,40.793564,-73.947723,7,15.9,35.8,462,558,167,17,1,0,0
10/28/2024_19:12:13,40.79361,-73.947693,7,15.9,35.7,466,513,160,16,1,0,0
10/28/2024_19:12:18,40.793655,-73.947632,7,16,35.8,467,582,184,18,1,0,0
10/28/2024_19:12:23,40.793686,-73.947632,6,16.1,35.7,469,621,196,17,0,0,0
10/28/2024_19:12:28,40.793747,-73.947632,7,16.2,35.7,468,618,193,20,1,0,0
10/28/2024_19:12:33,40.793793,-73.947601,7,16.2,35.6,470,657,199,16,1,0,0
10/28/2024_19:12:38,40.793839,-73.947571,7,16.3,35.8,502,630,188,12,1,0,0
10/28/2024_19:12:43,40.793884,-73.94754,7,16.4,35.6,511,642,190,4,0,0,0
10/28/2024_19:12:48,40.793915,-73.94751,7,16.4,35.4,522,540,158,5,1,0,0
10/28/2024_19:12:53,40.793961,-73.947479,7,16.3,35.5,520,492,150,6,1,0,0
10/28/2024_19:12:58,40.793976,-73.947449,7,16.4,35.4,519,510,154,7,1,0,0
10/28/2024_19:13:03,40.793991,-73.947388,7,16.5,35.4,518,606,188,12,2,1,1
10/28/2024_19:13:08,40.794022,-73.947327,7,16.5,35.2,520,630,192,12,1,1,1
10/28/2024_19:13:13,40.794052,-73.947296,7,16.4,35.2,522,651,194,15,1,1,1
10/28/2024_19:13:18,40.794098,-73.947266,7,16.1,35.4,523,537,160,9,0,0,0
10/28/2024_19:13:23,40.794159,-73.947235,7,15.9,35.6,512,492,146,10,0,0,0
10/28/2024_19:13:28,40.79422,-73.947205,7,15.6,35.9,512,498,145,13,0,0,0
10/28/2024_19:13:33,40.794281,-73.947113,7,15.2,36.3,494,549,164,22,0,0,0
10/28/2024_19:13:38,40.794312,-73.946991,7,15,36.6,496,603,182,19,0,0,0
10/28/2024_19:13:43,40.794373,-73.94693,7,14.9,36.8,498,609,181,18,0,0,0
10/28/2024_19:13:48,40.794418,-73.946869,7,14.9,36.9,458,549,168,21,0,0,0
10/28/2024_19:13:53,40.79451,-73.946899,7,14.9,36.9,459,573,177,29,0,0,0
10/28/2024_19:13:58,40.794556,-73.946991,7,15,37,492,504,154,21,0,0,0
10/28/2024_19:14:03,40.794571,-73.947021,7,15.2,37,504,546,159,23,0,0,0
10/28/2024_19:14:08,40.794571,-73.947021,7,15.3,37.4,517,459,131,4,0,0,0
10/28/2024_19:14:13,40.794586,-73.946991,7,15.4,37.4,516,471,143,8,0,0,0
10/28/2024_19:14:18,40.794617,-73.946991,7,15.4,37.2,547,516,161,10,0,0,0
10/28/2024_19:14:23,40.794647,-73.94696,7,15.6,37.1,547,528,162,13,1,0,0
10/28/2024_19:14:28,40.794662,-73.946899,7,15.6,36.9,545,552,166,15,1,0,0
10/28/2024_19:14:33,40.794678,-73.946899,7,15.6,36.9,546,510,147,13,1,0,0
10/28/2024_19:14:38,40.794708,-73.946869,7,15.2,37.3,549,459,129,9,0,0,0
10/28/2024_19:14:43,40.794739,-73.946869,7,15,37.6,547,462,134,5,0,0,0
10/28/2024_19:14:48,40.794785,-73.946838,7,15,37.9,544,471,143,6,1,0,0
10/28/2024_19:14:53,40.7948,-73.946838,7,15,37.9,544,462,143,10,2,1,0
10/28/2024_19:14:58,40.794846,-73.946838,7,15,38,545,468,146,15,3,1,0
10/28/2024_19:15:03,40.794876,-73.946808,7,15,38,540,489,152,14,3,1,0
10/28/2024_19:15:08,40.794937,-73.946808,7,15,38,541,516,160,12,2,0,0
10/28/2024_19:15:13,40.794983,-73.946808,7,15.1,37.9,541,519,163,11,1,0,0
10/28/2024_19:15:18,40.795029,-73.946777,7,15.1,37.8,541,579,177,17,2,0,0
10/28/2024_19:15:23,40.795029,-73.946777,8,15.2,37.8,541,561,173,15,1,0,0
10/28/2024_19:15:28,40.794983,-73.946747,8,15.2,37.8,552,609,189,22,2,1,0
10/28/2024_19:15:33,40.795013,-73.946747,8,15.2,37.6,550,642,203,18,2,1,0
10/28/2024_19:15:38,40.795013,-73.946747,8,15.1,37.6,548,615,189,17,1,1,0
10/28/2024_19:15:43,40.795013,-73.946747,8,15.2,37.6,547,639,186,25,2,1,0
10/28/2024_19:15:48,40.795013,-73.946747,8,15.2,37.6,547,618,177,23,1,0,0
10/28/2024_19:15:53,40.795013,-73.946747,8,15.2,37.7,546,537,158,23,1,0,0
10/28/2024_19:15:58,40.795013,-73.946716,8,15.2,37.8,495,555,164,21,1,1,1
10/28/2024_19:16:03,40.795044,-73.946686,8,15.1,37.8,491,549,164,19,4,4,1
10/28/2024_19:16:08,40.795059,-73.946655,8,15,37.9,491,507,152,16,4,4,1
10/28/2024_19:16:13,40.795074,-73.946655,7,14.9,38,493,456,135,12,3,3,0
10/28/2024_19:16:18,40.795074,-73.946655,7,14.8,38.3,494,465,138,6,0,0,0
10/28/2024_19:16:23,40.795105,-73.946625,7,14.7,38.4,492,501,144,6,0,0,0
10/28/2024_19:16:28,40.79512,-73.946564,7,14.7,38.4,492,534,154,7,0,0,0
10/28/2024_19:16:33,40.79512,-73.946503,7,14.6,38.4,492,627,179,16,0,0,0
10/28/2024_19:16:38,40.795166,-73.946472,7,14.6,38.5,493,612,180,12,0,0,0
10/28/2024_19:16:43,40.795197,-73.946411,7,14.6,38.5,495,618,189,16,0,0,0
10/28/2024_19:16:48,40.795227,-73.946411,7,14.6,38.5,493,579,180,19,0,0,0
10/28/2024_19:16:53,40.795303,-73.946442,7,14.6,38.5,492,510,157,15,0,0,0
10/28/2024_19:16:58,40.79538,-73.946411,7,14.6,38.5,491,465,143,16,0,0,0
10/28/2024_19:17:03,40.79541,-73.946381,7,14.6,38.6,492,462,143,8,0,0,0
10/28/2024_19:17:08,40.795456,-73.946289,7,14.7,38.6,495,486,152,11,0,0,0
10/28/2024_19:17:13,40.795517,-73.946289,7,14.7,38.5,498,531,170,15,0,0,0
10/28/2024_19:17:18,40.795578,-73.946289,7,14.7,38.5,497,624,201,18,0,0,0
10/28/2024_19:17:23,40.795609,-73.946259,7,14.6,38.6,510,684,218,28,1,0,0
10/28/2024_19:17:28,40.795654,-73.946228,7,14.5,38.7,530,666,208,34,1,0,0
10/28/2024_19:17:33,40.795685,-73.946198,7,14.5,38.7,529,684,212,30,1,0,0
10/28/2024_19:17:38,40.7957,-73.946136,7,14.4,38.9,521,645,194,22,2,1,0
10/28/2024_19:17:43,40.795715,-73.946136,7,14.3,39,523,603,181,12,1,1,0
10/28/2024_19:17:48,40.795731,-73.946075,7,14.2,39.1,521,636,190,12,1,1,0
10/28/2024_19:17:53,40.795761,-73.945984,7,14.3,39.3,510,612,181,8,0,0,0
10/28/2024_19:17:58,40.795776,-73.945953,7,14.3,39.2,508,537,161,11,0,0,0
10/28/2024_19:18:03,40.795807,-73.945923,7,14.3,39.3,510,504,157,6,0,0,0
10/28/2024_19:18:08,40.795868,-73.945923,6,14.3,39.3,510,513,162,13,0,0,0
10/28/2024_19:18:13,40.795883,-73.945862,7,14.4,39.2,506,510,155,14,0,0,0
10/28/2024_19:18:18,40.795929,-73.945831,6,14.4,39.2,502,567,174,17,0,0,0
10/28/2024_19:18:23,40.795975,-73.945801,6,14.5,39.2,496,552,168,9,0,0,0
10/28/2024_19:18:28,40.796036,-73.945831,7,14.6,39.3,497,561,176,4,0,0,0
10/28/2024_19:18:33,40.796082,-73.945831,7,14.7,39.2,499,585,186,3,0,0,0
10/28/2024_19:18:38,40.796097,-73.945831,8,14.8,39.2,503,567,182,6,0,0,0
10/28/2024_19:18:43,40.796158,-73.945831,8,14.9,39.2,501,591,187,7,0,0,0
10/28/2024_19:18:48,40.796188,-73.945862,8,14.9,39.1,493,540,167,11,2,0,0
10/28/2024_19:18:53,40.796204,-73.945892,8,14.9,39.1,478,513,153,9,2,0,0
10/28/2024_19:18:58,40.796219,-73.945862,8,14.9,39.2,479,513,155,9,2,0,0
10/28/2024_19:19:03,40.796219,-73.945892,8,14.9,39.1,476,519,155,16,1,0,0
10/28/2024_19:19:08,40.796249,-73.945923,8,15,39.1,469,498,155,11,0,0,0
10/28/2024_19:19:13,40.796295,-73.945984,8,15,39.1,471,456,146,11,0,0,0
10/28/2024_19:19:18,40.796371,-73.946075,8,15.1,39,474,537,165,7,0,0,0
10/28/2024_19:19:23,40.796417,-73.946106,7,15.1,38.9,474,609,187,11,0,0,0
10/28/2024_19:19:28,40.796478,-73.946259,7,15.1,38.9,474,732,217,18,0,0,0
10/28/2024_19:19:33,40.796555,-73.946289,7,15.1,39,474,762,230,21,1,0,0
10/28/2024_19:19:38,40.796616,-73.94635,7,15.1,39.2,449,750,224,22,2,1,0
10/28/2024_19:19:43,40.796722,-73.94635,7,15.2,39.3,452,708,217,18,2,1,0
10/28/2024_19:19:48,40.796783,-73.94635,7,15.2,39.3,455,651,197,16,2,1,0
10/28/2024_19:19:53,40.796814,-73.946411,7,15.3,39.4,460,612,190,16,1,1,0
10/28/2024_19:19:58,40.79686,-73.946442,7,15.3,39.3,463,612,191,19,0,0,0
10/28/2024_19:20:03,40.796906,-73.946503,7,15.4,39.2,462,609,195,15,0,0,0
10/28/2024_19:20:08,40.796921,-73.946686,7,15.4,39.1,464,633,205,19,1,0,0
10/28/2024_19:20:13,40.796936,-73.946747,7,15.4,39,475,696,219,13,1,0,0
10/28/2024_19:20:18,40.797012,-73.946777,7,15.4,39,521,798,241,8,1,0,0
10/28/2024_19:20:23,40.797058,-73.946808,7,15.4,38.9,520,738,221,5,1,0,0
10/28/2024_19:20:28,40.797119,-73.946869,7,15.5,38.8,517,786,235,4,0,0,0
10/28/2024_19:20:33,40.797134,-73.94693,7,15.5,38.7,516,726,225,13,0,0,0
10/28/2024_19:20:38,40.79715,-73.94696,7,15.6,38.6,516,1644,506,116,10,1,0
10/28/2024_19:20:43,40.79715,-73.946991,8,15.7,38.4,515,1755,531,131,13,1,0
10/28/2024_19:20:48,40.79715,-73.946991,8,15.8,38.3,516,789,240,31,3,0,0
10/28/2024_19:20:53,40.79715,-73.946991,8,15.7,38.2,517,651,205,17,0,0,0
10/28/2024_19:20:58,40.79715,-73.947021,8,15.8,38.1,517,513,155,12,0,0,0
10/28/2024_19:21:03,40.797134,-73.947083,8,15.7,38,520,462,136,8,0,0,0
10/28/2024_19:21:08,40.797104,-73.947144,8,15.5,38.1,519,453,130,6,0,0,0
10/28/2024_19:21:13,40.797073,-73.947205,8,15.3,38.3,509,474,150,16,4,0,0
10/28/2024_19:21:18,40.797058,-73.947296,7,15,38.5,501,498,155,14,4,0,0
10/28/2024_19:21:23,40.797089,-73.947388,8,15,38.6,500,516,155,13,4,0,0
10/28/2024_19:21:28,40.79715,-73.947418,8,14.9,38.6,501,480,142,8,4,0,0
10/28/2024_19:21:33,40.797134,-73.947449,8,14.9,38.7,500,507,146,8,1,1,0
10/28/2024_19:21:38,40.79715,-73.947479,7,14.8,38.8,499,705,214,16,1,1,0
10/28/2024_19:21:43,40.797134,-73.947571,6,14.7,38.8,492,828,250,25,1,1,0
10/28/2024_19:21:48,40.79715,-73.947632,6,14.9,38.7,488,855,260,29,2,1,0
10/28/2024_19:21:53,40.79715,-73.947662,7,14.9,38.7,487,591,178,19,1,0,0
10/28/2024_19:21:58,40.797134,-73.947693,7,14.9,38.5,494,624,186,14,1,0,0
10/28/2024_19:22:03,40.797165,-73.947723,7,15,38.5,494,564,171,16,0,0,0
10/28/2024_19:22:08,40.797195,-73.947693,7,15,38.4,479,594,175,11,0,0,0
10/28/2024_19:22:13,40.797195,-73.947723,8,15,38.4,480,510,155,6,0,0,0
10/28/2024_19:22:18,40.797165,-73.947784,8,15,38.3,483,525,156,6,0,0,0
10/28/2024_19:22:23,40.797165,-73.947815,8,15.1,38.3,498,597,177,8,0,0,0
10/28/2024_19:22:28,40.797165,-73.947845,8,15.1,38.2,497,579,173,11,1,0,0
10/28/2024_19:22:33,40.79718,-73.947906,7,15.1,38.1,500,576,169,13,1,0,0
10/28/2024_19:22:38,40.797211,-73.947998,8,15.1,38.1,500,570,170,10,1,0,0
10/28/2024_19:22:43,40.797226,-73.94809,8,15.1,38.2,499,504,155,7,1,0,0
10/28/2024_19:22:48,40.797226,-73.948212,8,15.1,38.3,499,519,160,4,0,0,0
10/28/2024_19:22:53,40.797241,-73.948273,8,15.2,38.3,503,498,153,5,0,0,0
10/28/2024_19:22:58,40.797272,-73.948334,8,15.1,38.2,502,504,159,6,0,0,0
10/28/2024_19:23:03,40.797272,-73.948395,8,15.2,38.3,506,429,135,3,0,0,0
10/28/2024_19:23:08,40.797287,-73.948456,7,15.2,38.5,492,519,158,8,0,0,0
10/28/2024_19:23:13,40.797302,-73.948547,7,15.3,38.5,493,585,178,11,0,0,0
10/28/2024_19:23:18,40.797318,-73.948608,7,15.3,38.6,496,624,189,12,0,0,0
10/28/2024_19:23:23,40.797363,-73.948639,8,15.3,38.6,540,705,215,13,0,0,0
10/28/2024_19:23:28,40.797394,-73.948669,7,15.2,38.6,537,585,184,12,1,1,1
10/28/2024_19:23:33,40.79744,-73.9487,7,14.9,38.6,537,504,152,8,1,1,1
10/28/2024_19:23:38,40.797455,-73.9487,7,14.7,38.8,536,459,140,11,2,1,1
10/28/2024_19:23:43,40.797455,-73.94873,7,14.5,38.9,526,432,124,8,2,1,1
10/28/2024_19:23:48,40.79747,-73.948761,7,14.4,39.1,531,447,131,6,1,0,0
10/28/2024_19:23:53,40.797485,-73.948792,8,14.5,39,532,459,135,6,1,0,0
10/28/2024_19:23:58,40.797501,-73.948853,8,14.6,38.8,532,381,118,7,1,0,0
10/28/2024_19:24:03,40.797516,-73.948883,6,14.5,38.7,595,354,113,10,1,0,0
10/28/2024_19:24:08,40.797546,-73.948944,7,14.5,38.7,596,288,92,6,0,0,0
10/28/2024_19:24:13,40.797562,-73.948975,7,14.5,38.8,595,435,140,7,0,0,0
10/28/2024_19:24:18,40.797577,-73.949005,7,14.5,38.8,571,468,150,4,0,0,0
10/28/2024_19:24:23,40.797607,-73.949036,7,14.5,38.9,556,600,192,11,0,0,0
10/28/2024_19:24:28,40.797668,-73.949066,7,14.6,38.8,535,636,202,16,0,0,0
10/28/2024_19:24:33,40.797714,-73.949097,7,14.7,38.7,527,1359,430,62,5,0,0
10/28/2024_19:24:38,40.797745,-73.949158,7,14.7,38.6,530,1380,429,59,5,0,0
10/28/2024_19:24:43,40.79776,-73.949219,7,14.8,38.5,530,720,220,20,0,0,0
10/28/2024_19:24:48,40.797791,-73.949249,6,14.9,38.4,531,669,206,12,0,0,0
10/28/2024_19:24:53,40.797821,-73.949341,7,15,38.3,531,615,188,13,0,0,0
10/28/2024_19:24:58,40.797867,-73.949402,6,15,38.3,531,555,162,8,0,0,0
10/28/2024_19:25:03,40.797882,-73.949402,7,15,38.3,531,528,158,13,0,0,0
10/28/2024_19:25:08,40.797897,-73.949432,7,15.1,38.2,532,618,177,20,1,1,0
10/28/2024_19:25:13,40.797943,-73.949432,7,15.1,38.2,522,612,179,16,1,1,0
10/28/2024_19:25:18,40.798019,-73.949493,7,15.1,38.3,522,732,227,19,1,1,0
10/28/2024_19:25:23,40.798019,-73.949554,6,15.1,38.3,522,918,292,25,0,0,0
10/28/2024_19:25:28,40.798035,-73.949615,8,15.1,38.3,522,987,312,27,0,0,0
10/28/2024_19:25:33,40.79805,-73.949677,7,15,38.3,521,918,291,22,0,0,0
10/28/2024_19:25:38,40.798065,-73.949707,6,15,38.3,515,765,241,22,0,0,0
10/28/2024_19:25:43,40.798065,-73.949768,7,14.9,38.5,515,648,204,16,0,0,0
10/28/2024_19:25:48,40.798126,-73.949829,7,14.9,38.5,517,645,202,18,0,0,0
10/28/2024_19:25:53,40.798187,-73.94989,6,14.8,38.5,517,621,193,19,0,0,0
10/28/2024_19:25:58,40.798279,-73.949921,7,14.7,38.6,516,588,188,15,1,0,0
10/28/2024_19:26:03,40.79834,-73.949982,8,14.5,38.7,514,513,165,8,1,0,0
10/28/2024_19:26:08,40.798447,-73.950104,8,14.4,38.9,513,498,158,11,1,0,0
10/28/2024_19:26:13,40.798477,-73.950165,8,14.3,39.1,513,456,143,12,2,0,0
10/28/2024_19:26:18,40.798447,-73.950226,7,14.1,39.4,513,576,179,15,2,0,0
10/28/2024_19:26:23,40.798416,-73.950256,7,14,39.4,509,546,168,12,2,0,0
10/28/2024_19:26:28,40.798401,-73.950317,7,14,39.6,509,456,144,5,1,0,0
10/28/2024_19:26:33,40.798355,-73.950348,7,14,39.6,506,405,124,5,1,1,0
10/28/2024_19:26:38,40.798355,-73.950409,7,14,39.5,506,357,104,3,1,1,0
10/28/2024_19:26:43,40.798355,-73.9505,7,14.1,39.5,511,477,134,3,1,1,0
10/28/2024_19:26:48,40.798355,-73.950531,7,14.1,39.5,512,519,146,5,2,1,0
10/28/2024_19:26:53,40.798355,-73.950592,7,14.1,39.5,515,552,162,8,2,1,0
10/28/2024_19:26:58,40.79837,-73.950623,7,14.1,39.5,513,570,168,11,2,1,0
10/28/2024_19:27:03,40.798355,-73.950653,7,14.2,39.5,496,705,214,15,1,1,0
10/28/2024_19:27:08,40.79837,-73.950684,7,14.2,39.5,499,627,192,14,0,0,0
10/28/2024_19:27:13,40.798401,-73.950745,7,14.3,39.5,500,798,244,16,0,0,0
10/28/2024_19:27:18,40.798401,-73.950775,7,14.3,39.4,499,570,174,11,0,0,0
10/28/2024_19:27:23,40.798462,-73.950806,7,14.2,39.4,500,723,220,17,0,0,0
10/28/2024_19:27:28,40.798492,-73.950867,7,14.1,39.6,501,1059,322,35,1,0,0
10/28/2024_19:27:33,40.798523,-73.950928,7,14,39.7,504,1704,516,52,2,0,0
10/28/2024_19:27:38,40.798538,-73.950989,7,14,39.8,509,2577,799,145,15,2,0
10/28/2024_19:27:43,40.798553,-73.95105,7,14,39.8,506,2595,798,175,17,2,0
10/28/2024_19:27:48,40.798569,-73.95108,8,14,39.8,507,1758,530,100,7,0,0
10/28/2024_19:27:53,40.798584,-73.951111,8,14,39.8,510,1563,476,91,5,0,0
10/28/2024_19:27:58,40.798584,-73.951172,8,14,39.8,512,1119,339,48,3,0,0
10/28/2024_19:28:03,40.79863,-73.951233,8,14,39.8,507,936,278,21,1,0,0
10/28/2024_19:28:08,40.79863,-73.951263,8,14.1,39.8,502,801,237,19,1,0,0
10/28/2024_19:28:13,40.798676,-73.951324,8,14.1,39.8,492,654,198,15,0,0,0
10/28/2024_19:28:18,40.798706,-73.951385,7,14.1,39.7,491,579,179,17,0,0,0
10/28/2024_19:28:23,40.798737,-73.951416,8,14.1,39.8,493,570,178,14,0,0,0
10/28/2024_19:28:28,40.798767,-73.951477,8,14.1,39.7,498,495,151,11,0,0,0
10/28/2024_19:28:33,40.798798,-73.951538,8,14.1,39.7,497,516,158,9,0,0,0
10/28/2024_19:28:38,40.798843,-73.95163,8,14.2,39.7,498,564,172,4,0,0,0
10/28/2024_19:28:43,40.798859,-73.95166,8,14.3,39.6,496,570,175,6,0,0,0
10/28/2024_19:28:48,40.798874,-73.951782,7,14.5,39.5,496,606,184,8,1,0,0
10/28/2024_19:28:53,40.798843,-73.951843,6,14.6,39.4,498,618,187,14,1,0,0
10/28/2024_19:28:58,40.798828,-73.951874,8,14.7,39.1,499,531,158,14,2,0,0
10/28/2024_19:29:03,40.798813,-73.951904,8,14.8,39.1,497,438,137,10,1,0,0
10/28/2024_19:29:08,40.798813,-73.951904,7,14.8,38.9,512,381,112,4,1,0,0
10/28/2024_19:29:13,40.798843,-73.951935,8,14.9,39,512,444,139,6,0,0,0
10/28/2024_19:29:18,40.798843,-73.951965,7,14.9,38.8,532,522,159,12,0,0,0
10/28/2024_19:29:23,40.798859,-73.952057,8,14.9,38.8,531,486,151,13,1,0,0
10/28/2024_19:29:28,40.798889,-73.952118,8,14.9,38.7,529,477,145,13,1,0,0
10/28/2024_19:29:33,40.798904,-73.952179,8,14.8,38.8,527,441,135,10,2,0,0
10/28/2024_19:29:38,40.798935,-73.95224,8,14.8,38.8,528,528,163,5,1,0,0
10/28/2024_19:29:43,40.798935,-73.95224,8,14.8,38.9,529,594,187,7,1,0,0
10/28/2024_19:29:48,40.79895,-73.95224,7,14.8,38.9,528,672,211,11,0,0,0
10/28/2024_19:29:53,40.798981,-73.952209,8,14.9,38.9,523,750,232,12,0,0,0
10/28/2024_19:29:58,40.799011,-73.952179,8,15,38.9,523,735,233,10,0,0,0
10/28/2024_19:30:03,40.799042,-73.952179,8,14.9,39.1,518,684,220,6,0,0,0
10/28/2024_19:30:08,40.799026,-73.952179,8,14.9,39.1,513,603,197,4,0,0,0
10/28/2024_19:30:13,40.798996,-73.952179,7,15,38.9,525,564,178,14,0,0,0
10/28/2024_19:30:18,40.798981,-73.952179,8,15.2,38.9,530,555,175,15,0,0,0
10/28/2024_19:30:23,40.798981,-73.952179,7,15.3,38.8,540,492,148,17,1,0,0
10/28/2024_19:30:28,40.798965,-73.952179,6,15.5,38.6,541,465,143,15,1,0,0
10/28/2024_19:30:33,40.798965,-73.952179,6,16,38.2,551,468,142,12,1,0,0
10/28/2024_19:30:38,40.798935,-73.952148,7,16.5,37.8,559,480,145,18,0,0,0
10/28/2024_19:30:43,40.798935,-73.952179,8,16.9,37.4,578,546,155,19,0,0,0
10/28/2024_19:30:48,40.79892,-73.952209,7,17.1,37.1,594,483,136,15,1,0,0
10/28/2024_19:30:53,40.798874,-73.952209,7,17.3,36.9,621,522,149,20,1,0,0
10/28/2024_19:30:58,40.798935,-73.95224,8,17.3,36.6,619,495,152,16,1,0,0
10/28/2024_19:31:03,40.798965,-73.952301,8,17.3,36.4,619,534,165,17,0,0,0
10/28/2024_19:31:08,40.798981,-73.952301,8,17.2,36.2,619,492,149,14,0,0,0
10/28/2024_19:31:13,40.798996,-73.952301,7,17.1,36.2,637,540,162,7,0,0,0
10/28/2024_19:31:18,40.798981,-73.952301,8,17,36.2,633,504,156,4,0,0,0
10/28/2024_19:31:23,40.798981,-73.952301,7,16.5,36.5,605,495,154,5,0,0,0
10/28/2024_19:31:28,40.798981,-73.952271,8,16.3,36.6,598,447,143,7,0,0,0
10/28/2024_19:31:33,40.798996,-73.952271,8,16.1,36.9,597,462,145,8,0,0,0
10/28/2024_19:31:38,40.798981,-73.952301,8,15.9,37.1,598,408,128,8,0,0,0
10/28/2024_19:31:43,40.798965,-73.952301,7,15.8,37.4,587,447,139,5,1,0,0
10/28/2024_19:31:48,40.798965,-73.952301,7,15.6,37.5,572,438,132,5,1,0,0
10/28/2024_19:31:53,40.79895,-73.952332,8,15.4,37.6,571,441,132,5,1,0,0
